link_meci,data_meci,echipa_gazda,echipa_oaspete,goluri_gazda,goluri_oaspete,posesie_minge_gazda,posesie_minge_oaspete,total_suturi_gazda,total_suturi_oaspete,suturi_pe_poarta_gazda,suturi_pe_poarta_oaspete,cornere_gazda,cornere_oaspete,cartonase_galbene_gazda,cartonase_galbene_oaspete,cartonase_rosii_gazda,cartonase_rosii_oaspete,ofsaiduri_gazda,ofsaiduri_oaspete,lovituri_libere_gazda,lovituri_libere_oaspete,aruncari_de_la_margine_gazda,aruncari_de_la_margine_oaspete,faulturi_gazda,faulturi_oaspete,interventii_portar_gazda,interventii_portar_oaspete
https://www.flashscore.ro/meci/fotbal/fcu-1948-craiova-nNhLpi8p/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=tIIKcig3,28.07.2023,U Craiova 1948,'U' Cluj,3,4,62%,38%,13,16,7,6,1,4,2,3,0,0,2,0,11,13,13,21,,,2,4
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=zuIOdB89,28.07.2023,Rapid București,FC Botoșani,2,2,69%,31%,9,9,3,6,3,2,1,3,0,0,1,0,15,17,30,26,,,4,1
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/fc-uta-arad-QDiPqBNj/sumar/statistici/0/?mid=SEEGbXwc,29.07.2023,FC Hermannstadt,UTA Arad,2,1,62%,38%,16,4,7,1,8,5,2,4,0,0,0,0,15,8,22,19,,,0,5
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/otelul-galati-2H5uhNyO/sumar/statistici/0/?mid=OvegeNrP,29.07.2023,Oţelul Galaţi,FCSB,0,2,36%,64%,4,8,0,3,3,4,2,2,0,0,0,1,10,21,16,23,,,1,0
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/poli-iasi-t84qisiU/sumar/statistici/0/?mid=W6BXfkwM,30.07.2023,Farul Constanța,Poli Iași,1,3,49%,51%,10,8,5,5,2,3,1,1,0,0,1,0,7,9,21,14,,,2,4
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=z9mLnVvP,30.07.2023,CFR Cluj,Univ. Craiova,1,1,50%,51%,14,10,8,3,5,4,2,2,0,0,0,1,8,12,22,17,,,2,7
https://www.flashscore.ro/meci/fotbal/fc-voluntari-WIoSeFi4/petrolul-dhnNlCE9/sumar/statistici/0/?mid=EVGSeVNF,31.07.2023,Petrolul Ploiești,FC Voluntari,0,2,55%,45%,14,12,2,5,2,6,5,1,0,0,3,1,13,16,23,24,,,3,2
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/sepsi-IDsPIcMA/sumar/statistici/0/?mid=QmsLjsit,31.07.2023,Dinamo București,Sepsi Sf. Gheorghe,0,3,64%,36%,10,8,5,3,6,1,2,3,0,0,2,0,18,17,25,21,,,0,5
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/poli-iasi-t84qisiU/sumar/statistici/0/?mid=0SlGnRp2,04.08.2023,UTA Arad,Poli Iași,1,0,36%,64%,3,15,1,4,3,7,3,6,0,0,1,4,21,16,24,29,,,4,0
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=AcAyf9hS,04.08.2023,Univ. Craiova,FC Hermannstadt,1,0,58%,42%,14,12,6,4,8,7,1,2,0,0,2,1,7,20,18,12,,,4,5
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/fcu-1948-craiova-nNhLpi8p/sumar/statistici/0/?mid=vD07lmGk,05.08.2023,FC Botoșani,U Craiova 1948,0,1,46%,54%,11,11,2,3,10,2,2,6,0,0,1,0,13,12,26,19,,,2,2
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=Sxc3kT0q,05.08.2023,'U' Cluj,Dinamo București,1,1,56%,44%,19,10,7,4,7,4,1,5,0,0,0,1,9,15,27,22,,,3,6
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/petrolul-dhnNlCE9/sumar/statistici/0/?mid=lrrbBAN2,06.08.2023,Petrolul Ploiești,Farul Constanța,3,2,35%,65%,7,9,4,5,6,2,6,0,0,0,1,0,13,11,25,33,,,3,1
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=KAtPk16n,06.08.2023,FCSB,CFR Cluj,1,0,67%,33%,11,10,4,2,5,0,4,3,0,0,0,0,16,12,14,25,,,2,3
https://www.flashscore.ro/meci/fotbal/otelul-galati-2H5uhNyO/sepsi-IDsPIcMA/sumar/statistici/0/?mid=YDpTlLLh,07.08.2023,Sepsi Sf. Gheorghe,Oţelul Galaţi,1,1,65%,35%,8,8,2,3,9,1,3,3,0,0,2,1,14,20,28,26,,,2,1
https://www.flashscore.ro/meci/fotbal/fc-voluntari-WIoSeFi4/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=MyjCm7Ve,07.08.2023,FC Voluntari,Rapid București,2,1,36%,64%,9,11,5,3,2,5,3,1,0,0,2,0,11,18,16,31,,,2,3
https://www.flashscore.ro/meci/fotbal/fc-voluntari-WIoSeFi4/fcu-1948-craiova-nNhLpi8p/sumar/statistici/0/?mid=fmcrj0if,11.08.2023,U Craiova 1948,FC Voluntari,3,1,45%,55%,10,8,5,2,1,6,1,2,0,0,,,9,11,17,18,,,1,2
https://www.flashscore.ro/meci/fotbal/otelul-galati-2H5uhNyO/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=MZbzhMMs,12.08.2023,Oţelul Galaţi,'U' Cluj,1,1,35%,65%,11,7,3,1,2,1,2,2,0,0,0,3,15,14,24,23,,,0,2
https://www.flashscore.ro/meci/fotbal/poli-iasi-t84qisiU/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=M9TvkK60,12.08.2023,Poli Iași,Univ. Craiova,1,4,50%,50%,6,13,3,8,4,4,5,2,0,0,2,4,18,15,26,21,,,4,2
https://www.flashscore.ro/meci/fotbal/petrolul-dhnNlCE9/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=00SrlvM6,13.08.2023,Rapid București,Petrolul Ploiești,0,2,60%,40%,14,11,6,4,7,7,1,0,0,0,2,1,13,14,28,22,,,2,6
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/fc-botosani-GjY1JjUS/sumar/statistici/0/?mid=Gdbvitxl,14.08.2023,Dinamo București,FC Botoșani,1,0,55%,45%,16,5,3,1,7,5,3,4,0,0,0,2,17,10,37,16,,,1,2
https://www.flashscore.ro/meci/fotbal/fcu-1948-craiova-nNhLpi8p/petrolul-dhnNlCE9/sumar/statistici/0/?mid=2TlE3JLg,18.08.2023,Petrolul Ploiești,U Craiova 1948,4,3,33%,67%,10,13,7,7,3,5,2,2,0,0,1,1,11,17,14,20,,,4,3
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=E3hI2wy0,18.08.2023,Univ. Craiova,UTA Arad,3,0,68%,32%,10,9,6,2,4,4,1,2,0,0,3,2,8,10,27,16,,,2,3
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/fc-voluntari-WIoSeFi4/sumar/statistici/0/?mid=tE055uis,19.08.2023,FC Voluntari,Dinamo București,2,3,42%,58%,11,13,5,7,2,5,0,2,0,0,3,0,12,20,19,29,,,4,3
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=8QiM1cj6,20.08.2023,Rapid București,Farul Constanța,3,1,46%,54%,9,15,4,6,7,4,1,3,0,0,0,1,9,14,19,20,,,5,1
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/poli-iasi-t84qisiU/sumar/statistici/0/?mid=K4a94a6m,20.08.2023,FCSB,Poli Iași,2,1,58%,42%,11,10,6,3,10,1,3,2,0,0,0,1,16,9,18,20,,,2,4
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/sepsi-IDsPIcMA/sumar/statistici/0/?mid=8QVjnIjJ,21.08.2023,Sepsi Sf. Gheorghe,FC Hermannstadt,1,1,51%,49%,8,12,3,2,5,4,1,4,0,0,1,2,14,17,29,27,,,1,2
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=AV9ZA1TJ,21.08.2023,'U' Cluj,CFR Cluj,3,4,45%,55%,17,10,8,7,7,2,2,3,0,0,0,3,5,15,26,18,,,3,5
https://www.flashscore.ro/meci/fotbal/fc-voluntari-WIoSeFi4/otelul-galati-2H5uhNyO/sumar/statistici/0/?mid=rqpZbezP,25.08.2023,Oţelul Galaţi,FC Voluntari,2,2,62%,38%,14,5,3,3,5,3,1,4,0,0,1,2,19,19,40,21,,,1,1
https://www.flashscore.ro/meci/fotbal/fcu-1948-craiova-nNhLpi8p/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=fNDiHxjg,25.08.2023,U Craiova 1948,Rapid București,3,5,46%,54%,14,17,5,7,5,12,2,2,0,0,0,1,19,8,15,19,,,2,2
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/fc-botosani-GjY1JjUS/sumar/statistici/0/?mid=4hoVayLI,26.08.2023,CFR Cluj,FC Botoșani,3,1,62%,38%,11,10,3,5,7,6,2,4,0,0,1,1,13,11,20,17,,,4,0
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/petrolul-dhnNlCE9/sumar/statistici/0/?mid=Y7PrJbLt,26.08.2023,Dinamo București,Petrolul Ploiești,1,1,53%,47%,12,11,8,2,6,3,2,3,0,0,1,0,6,14,16,15,,,1,7
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=2mDeGd5a,27.08.2023,Farul Constanța,Univ. Craiova,2,0,42%,58%,7,6,5,3,2,3,3,3,0,0,0,1,10,13,17,31,,,3,3
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=nHjQ0H5C,28.08.2023,FC Hermannstadt,'U' Cluj,2,2,47%,53%,11,9,5,3,2,4,1,2,0,0,3,3,12,12,31,21,,,1,3
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=GWEmIIzm,28.08.2023,UTA Arad,FCSB,2,1,43%,57%,19,9,6,3,6,4,6,5,0,0,2,0,10,15,16,21,,,2,4
https://www.flashscore.ro/meci/fotbal/otelul-galati-2H5uhNyO/petrolul-dhnNlCE9/sumar/statistici/0/?mid=WS4CCE4O,01.09.2023,Petrolul Ploiești,Oţelul Galaţi,2,2,47%,53%,12,9,6,7,5,5,1,4,0,0,0,1,18,9,23,25,,,5,4
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=CMMKGQGu,01.09.2023,Rapid București,Dinamo București,4,0,54%,46%,12,5,8,1,5,0,1,3,0,0,1,1,16,10,11,25,,,1,4
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/fc-voluntari-WIoSeFi4/sumar/statistici/0/?mid=O214EzzC,02.09.2023,FC Voluntari,CFR Cluj,1,4,46%,54%,10,19,4,9,5,7,1,1,0,0,0,2,14,8,24,12,,,5,3
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=jDLOFpWo,02.09.2023,FCSB,Univ. Craiova,3,0,43%,57%,10,14,7,1,1,4,2,7,0,0,3,0,15,20,27,16,,,1,4
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/fcu-1948-craiova-nNhLpi8p/sumar/statistici/0/?mid=pzLSE4oh,03.09.2023,U Craiova 1948,Farul Constanța,4,0,40%,60%,13,13,9,3,1,9,1,0,0,0,1,0,8,6,22,17,,,3,5
https://www.flashscore.ro/meci/fotbal/poli-iasi-t84qisiU/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=x658DfkI,04.09.2023,'U' Cluj,Poli Iași,0,2,62%,38%,8,9,4,3,6,1,3,4,0,0,3,3,13,15,33,18,,,1,4
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/fc-hermannstadt-pUUuFXvI/sumar/statistici/0/?mid=tvCaFGK5,04.09.2023,FC Botoșani,FC Hermannstadt,2,2,37%,63%,13,12,3,2,2,6,2,2,0,0,1,1,9,14,37,24,,,0,1
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/sepsi-IDsPIcMA/sumar/statistici/0/?mid=AJ3GBYJU,04.09.2023,Sepsi Sf. Gheorghe,UTA Arad,1,0,63%,37%,15,12,4,5,6,2,2,1,0,0,4,0,12,11,30,16,,,5,3
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=Y9WrBMpH,15.09.2023,UTA Arad,'U' Cluj,0,1,46%,54%,8,10,3,4,7,4,3,3,0,0,1,1,14,12,32,18,,,3,3
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/fcu-1948-craiova-nNhLpi8p/sumar/statistici/0/?mid=WpCJ4KNp,15.09.2023,Dinamo București,U Craiova 1948,0,1,60%,40%,14,9,1,3,6,2,1,2,0,0,1,2,18,14,26,23,,,2,1
https://www.flashscore.ro/meci/fotbal/sepsi-IDsPIcMA/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=fPKi90FT,16.09.2023,Univ. Craiova,Sepsi Sf. Gheorghe,2,1,54%,46%,19,10,7,6,6,6,3,3,0,0,1,3,17,18,23,15,,,5,5
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/fc-voluntari-WIoSeFi4/sumar/statistici/0/?mid=rLwWDO0b,17.09.2023,FC Hermannstadt,FC Voluntari,3,1,54%,46%,16,11,5,4,7,3,2,5,0,0,2,3,17,8,21,22,,,3,2
https://www.flashscore.ro/meci/fotbal/otelul-galati-2H5uhNyO/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=C0VnAt0N,17.09.2023,Oţelul Galaţi,Rapid București,0,0,43%,57%,6,8,2,1,4,6,6,6,0,0,3,2,19,20,16,26,,,1,2
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=pl01T30o,17.09.2023,Farul Constanța,FCSB,0,1,55%,45%,14,9,3,5,3,3,3,1,0,0,2,1,13,12,23,20,,,4,3
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/poli-iasi-t84qisiU/sumar/statistici/0/?mid=QqTzDrG4,18.09.2023,Poli Iași,FC Botoșani,1,1,64%,36%,16,7,3,3,8,7,0,2,0,0,1,6,18,11,34,21,,,2,2
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/petrolul-dhnNlCE9/sumar/statistici/0/?mid=4zSvC2VA,18.09.2023,CFR Cluj,Petrolul Ploiești,1,0,52%,48%,11,9,5,3,6,5,3,3,0,0,1,1,12,19,34,19,,,3,4
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=SYt2AUx9,21.09.2023,FC Hermannstadt,FCSB,2,2,41%,59%,19,11,7,6,4,3,2,3,0,0,,,18,18,18,21,,,4,5
https://www.flashscore.ro/meci/fotbal/fcu-1948-craiova-nNhLpi8p/otelul-galati-2H5uhNyO/sumar/statistici/0/?mid=W4Wr7Dqq,22.09.2023,U Craiova 1948,Oţelul Galaţi,0,2,62%,38%,17,14,4,5,10,7,1,2,0,0,2,0,14,10,19,25,,,3,4
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/farul-constanta-CrJbN1Pa/sumar/statistici/0/?mid=vVZj5iEe,22.09.2023,Dinamo București,Farul Constanța,0,2,60%,40%,12,8,7,4,8,2,4,5,0,0,0,0,14,9,20,21,,,2,7
https://www.flashscore.ro/meci/fotbal/fc-voluntari-WIoSeFi4/poli-iasi-t84qisiU/sumar/statistici/0/?mid=4jG2RsVc,23.09.2023,FC Voluntari,Poli Iași,1,2,50%,50%,10,9,6,3,2,4,4,4,0,0,2,1,14,13,22,16,,,1,5
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/fc-uta-arad-QDiPqBNj/sumar/statistici/0/?mid=rsF6Q1p4,23.09.2023,FC Botoșani,UTA Arad,2,2,30%,70%,16,8,5,4,6,7,2,1,0,0,1,3,16,15,20,25,,,2,3
https://www.flashscore.ro/meci/fotbal/u-cluj-Us6gkXaT/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=j7IEOuFG,23.09.2023,'U' Cluj,Univ. Craiova,1,1,50%,50%,10,10,5,5,6,3,1,4,0,0,2,2,13,7,20,20,,,4,4
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/petrolul-dhnNlCE9/sumar/statistici/0/?mid=Ova5SNFi,24.09.2023,Petrolul Ploiești,FC Hermannstadt,0,0,36%,64%,7,12,2,4,3,5,2,0,0,0,2,0,13,12,26,27,,,4,2
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/sepsi-IDsPIcMA/sumar/statistici/0/?mid=AeVn6Xbk,24.09.2023,Sepsi Sf. Gheorghe,FCSB,2,5,48%,52%,11,14,4,7,6,2,2,2,0,0,1,0,11,13,28,14,,,2,2
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=x4EAPLaA,25.09.2023,Rapid București,CFR Cluj,3,1,49%,51%,21,15,7,9,10,2,2,2,0,0,0,3,12,12,18,21,,,8,4
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/otelul-galati-2H5uhNyO/sumar/statistici/0/?mid=ObeMKWDr,29.09.2023,Oţelul Galaţi,Dinamo București,1,0,37%,63%,4,4,2,1,3,2,5,4,0,0,1,2,13,18,12,20,,,1,1
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/fc-voluntari-WIoSeFi4/sumar/statistici/0/?mid=W0GsSEL8,30.09.2023,UTA Arad,FC Voluntari,0,0,62%,38%,11,5,1,0,9,7,1,3,0,0,4,0,11,8,35,10,,,0,1
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/sepsi-IDsPIcMA/sumar/statistici/0/?mid=ILfQJjTl,30.09.2023,Farul Constanța,Sepsi Sf. Gheorghe,2,1,56%,44%,11,5,4,3,4,3,2,3,0,0,2,0,14,18,13,25,,,2,2
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=QNFoRYzF,01.10.2023,Univ. Craiova,FC Botoșani,5,1,64%,36%,25,8,15,2,7,1,2,3,0,0,2,0,12,15,29,23,,,1,10
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=ILYf4BT1,01.10.2023,FC Hermannstadt,Rapid București,1,1,50%,50%,8,7,4,1,9,3,2,2,0,0,1,0,12,9,25,22,,,0,3
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/fcu-1948-craiova-nNhLpi8p/sumar/statistici/0/?mid=4EEkQhjL,01.10.2023,CFR Cluj,U Craiova 1948,2,0,38%,62%,12,14,7,8,3,5,0,2,0,0,3,0,10,10,12,20,,,8,5
https://www.flashscore.ro/meci/fotbal/petrolul-dhnNlCE9/poli-iasi-t84qisiU/sumar/statistici/0/?mid=KQCwTf62,02.10.2023,Poli Iași,Petrolul Ploiești,0,0,67%,33%,11,4,4,1,9,3,0,1,0,0,1,4,14,13,28,28,,,1,4
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=Mk9fPC5R,02.10.2023,FCSB,'U' Cluj,2,2,47%,53%,11,12,8,5,4,2,4,4,0,0,0,1,16,13,19,16,,,3,6
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/sepsi-IDsPIcMA/sumar/statistici/0/?mid=AcW69lhF,05.10.2023,CFR Cluj,Sepsi Sf. Gheorghe,3,0,45%,55%,14,6,7,2,5,2,0,1,0,0,1,0,12,15,20,23,,,2,4
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/fcu-1948-craiova-nNhLpi8p/sumar/statistici/0/?mid=WObUIAre,06.10.2023,U Craiova 1948,FC Hermannstadt,1,1,54%,46%,10,10,8,6,1,1,0,2,0,0,5,0,18,12,25,20,,,5,7
https://www.flashscore.ro/meci/fotbal/poli-iasi-t84qisiU/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=EmlZHUc1,06.10.2023,Rapid București,Poli Iași,3,2,47%,53%,15,11,7,6,8,3,2,1,0,0,3,1,10,16,18,25,,,4,4
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/petrolul-dhnNlCE9/sumar/statistici/0/?mid=hvmwHlD7,07.10.2023,Petrolul Ploiești,UTA Arad,0,0,53%,47%,11,9,3,3,4,5,1,3,0,0,2,1,14,17,21,22,,,3,3
https://www.flashscore.ro/meci/fotbal/fc-voluntari-WIoSeFi4/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=6ejKuYk8,07.10.2023,FC Voluntari,Univ. Craiova,0,0,42%,58%,11,7,2,1,1,3,5,2,0,0,1,2,10,15,14,20,,,1,2
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=pnkOvh5E,07.10.2023,FC Botoșani,FCSB,0,1,35%,65%,15,18,4,12,8,7,4,4,0,0,2,0,16,14,23,25,,,11,4
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/otelul-galati-2H5uhNyO/sumar/statistici/0/?mid=bgVbYkrr,08.10.2023,Oţelul Galaţi,Farul Constanța,0,1,51%,49%,13,10,6,3,5,9,0,1,0,0,3,5,13,15,21,26,,,2,6
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/dinamo-bucuresti-rBgMi3MH/sumar/statistici/0/?mid=SAvTwCKK,08.10.2023,Dinamo București,CFR Cluj,1,1,48%,52%,12,14,4,3,4,10,3,3,0,0,0,1,15,9,16,21,,,2,3
https://www.flashscore.ro/meci/fotbal/sepsi-IDsPIcMA/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=tErXxWZQ,09.10.2023,'U' Cluj,Sepsi Sf. Gheorghe,1,0,66%,34%,8,6,3,2,3,1,2,2,0,0,2,1,17,16,25,19,,,2,2
https://www.flashscore.ro/meci/fotbal/poli-iasi-t84qisiU/sepsi-IDsPIcMA/sumar/statistici/0/?mid=dnYGNvDP,19.10.2023,Poli Iași,Sepsi Sf. Gheorghe,1,0,45%,55%,15,8,6,3,4,4,2,3,0,0,0,4,22,15,27,34,,,3,5
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/rapid-bucuresti-YFCpigVG/sumar/statistici/0/?mid=YBNBVmS0,20.10.2023,UTA Arad,Rapid București,2,2,46%,54%,7,8,2,4,4,3,3,0,0,0,0,1,19,21,26,19,,,2,0
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/fc-hermannstadt-pUUuFXvI/sumar/statistici/0/?mid=xpU2X9cl,21.10.2023,FC Hermannstadt,Dinamo București,4,0,38%,62%,10,4,7,2,2,4,2,2,0,0,1,1,13,20,22,22,,,2,3
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/u-cluj-Us6gkXaT/sumar/statistici/0/?mid=lv8Ajk4Q,21.10.2023,Farul Constanța,'U' Cluj,1,1,60%,40%,10,5,6,1,4,1,2,2,0,0,1,1,6,6,17,13,,,0,5
https://www.flashscore.ro/meci/fotbal/fcu-1948-craiova-nNhLpi8p/poli-iasi-t84qisiU/sumar/statistici/0/?mid=fLO7WTCf,22.10.2023,Poli Iași,U Craiova 1948,1,1,45%,55%,12,11,4,5,7,3,3,6,0,0,1,6,18,19,25,26,,,4,3
https://www.flashscore.ro/meci/fotbal/petrolul-dhnNlCE9/univ-craiova-bsd9fGaK/sumar/statistici/0/?mid=SYMFU7s7,22.10.2023,Univ. Craiova,Petrolul Ploiești,1,3,50%,50%,12,12,5,6,5,5,1,3,0,0,0,3,13,14,17,19,,,3,4
https://www.flashscore.ro/meci/fotbal/fc-voluntari-WIoSeFi4/fcsb-Gv2kjDpN/sumar/statistici/0/?mid=v9QJTRdD,22.10.2023,FCSB,FC Voluntari,0,0,61%,39%,21,6,8,2,9,3,2,0,0,0,0,1,12,7,25,20,,,2,8
https://www.flashscore.ro/meci/fotbal/fc-botosani-GjY1JjUS/sepsi-IDsPIcMA/sumar/statistici/0/?mid=tE42hBZD,23.10.2023,Sepsi Sf. Gheorghe,FC Botoșani,5,2,64%,36%,17,6,9,4,8,1,1,1,0,0,0,1,15,11,28,16,,,2,4
https://www.flashscore.ro/meci/fotbal/cfr-cluj-4KfIhq7B/otelul-galati-2H5uhNyO/sumar/statistici/0/?mid=K436iVlK,23.10.2023,CFR Cluj,Oţelul Galaţi,0,0,56%,44%,16,15,4,3,8,3,1,4,0,0,2,1,18,19,24,24,,,3,4
https://www.flashscore.ro/meci/fotbal/farul-constanta-CrJbN1Pa/fc-uta-arad-QDiPqBNj/sumar/statistici/0/?mid=fNRnmbyD,26.10.2023,Farul Constanța,UTA Arad,2,2,59%,41%,17,13,7,5,10,3,2,1,0,0,1,1,9,12,21,14,,,3,5
https://www.flashscore.ro/meci/fotbal/fc-voluntari-WIoSeFi4/sepsi-IDsPIcMA/sumar/statistici/0/?mid=0v3jsoRC,27.10.2023,FC Voluntari,Sepsi Sf. Gheorghe,0,2,56%,44%,10,7,6,6,6,3,2,2,0,0,4,1,16,12,27,12,,,4,6
https://www.flashscore.ro/meci/fotbal/dinamo-bucuresti-rBgMi3MH/poli-iasi-t84qisiU/sumar/statistici/0/?mid=YBqsoTRm,27.10.2023,Dinamo București,Poli Iași,0,0,54%,46%,8,5,2,3,7,3,3,2,0,0,2,3,19,17,23,30,,,3,2
https://www.flashscore.ro/meci/fotbal/fc-hermannstadt-pUUuFXvI/otelul-galati-2H5uhNyO/sumar/statistici/0/?mid=jmfxn9Cs,28.10.2023,Oţelul Galaţi,FC Hermannstadt,1,1,61%,39%,7,3,2,1,7,2,,,0,0,0,1,13,13,27,20,,,0,1
https://www.flashscore.ro/meci/fotbal/fcsb-Gv2kjDpN/petrolul-dhnNlCE9/sumar/statistici/0/?mid=KSogrRB6,28.10.2023,Petrolul Ploiești,FCSB,2,2,47%,53%,11,12,7,4,7,3,2,4,0,0,1,2,13,11,27,16,,,2,5
https://www.flashscore.ro/meci/fotbal/fc-uta-arad-QDiPqBNj/fcu-1948-craiova-nNhLpi8p/sumar/statistici/0/?mid=nFmopmsf,29.10.2023,U Craiova 1948,UTA Arad,2,3,62%,38%,16,20,5,6,6,4,0,1,0,0,0,0,10,9,24,12,,,3,3
